datetime,outdoor_temp,outdoor_humidity,indoor_temp,indoor_humidity,co2,occupancy,is_class_time,course_intensity,ac_setpoint,ac_on,window_open,ac_energy
2024-03-01 03:00:00,9.2,87.2,10.5,74.1,424.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 04:00:00,9.6,83.9,10.4,75.0,422.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 05:00:00,10.9,75.5,10.5,75.1,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 06:00:00,12.6,81.3,10.7,75.7,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 07:00:00,13.3,90.8,11.0,77.2,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 08:00:00,10.6,82.2,10.9,77.7,4865.0,40,1,0.667,26.0,0,0,0.0
2024-03-01 09:00:00,14.6,75.9,11.3,77.5,5000.0,40,1,0.667,26.0,0,0,0.0
2024-03-01 10:00:00,16.2,71.7,11.9,76.9,5000.0,34,1,0.567,26.0,0,0,0.0
2024-03-01 11:00:00,16.6,72.0,12.4,76.5,5000.0,34,1,0.567,26.0,0,0,0.0
2024-03-01 12:00:00,16.3,71.6,12.8,76.0,2710.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 13:00:00,18.7,64.7,13.4,74.8,1565.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 14:00:00,19.2,71.0,14.0,74.5,3770.0,25,1,0.417,26.0,0,0,0.0
2024-03-01 15:00:00,19.2,68.1,14.5,73.8,4873.0,25,1,0.417,26.0,0,0,0.0
2024-03-01 16:00:00,18.7,69.5,15.0,73.4,5000.0,54,1,0.9,26.0,0,0,0.0
2024-03-01 17:00:00,20.4,73.6,24.5,71.9,5000.0,54,1,0.9,26.0,1,0,0.267
2024-03-01 18:00:00,18.3,71.3,23.9,71.8,2710.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 19:00:00,17.6,74.9,23.2,72.1,1565.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 20:00:00,15.2,75.2,22.4,72.4,992.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 21:00:00,14.7,74.8,21.6,72.7,706.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 22:00:00,13.8,77.8,20.8,73.2,563.0,0,0,0.0,26.0,0,0,0.0
2024-03-01 23:00:00,12.3,79.6,20.0,73.8,492.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 00:00:00,13.8,83.6,19.3,74.8,456.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 01:00:00,12.0,80.6,18.6,75.4,438.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 02:00:00,8.8,85.6,17.6,76.4,429.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 03:00:00,11.3,87.4,17.0,77.5,424.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 04:00:00,9.3,82.0,16.2,78.0,422.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 05:00:00,8.2,80.8,15.4,78.2,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 06:00:00,13.0,79.3,15.1,78.3,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 07:00:00,13.5,78.4,15.0,78.4,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 08:00:00,14.2,73.6,14.9,77.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 09:00:00,15.1,66.0,14.9,76.7,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 10:00:00,16.0,68.0,15.0,75.8,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 11:00:00,19.3,73.3,15.5,75.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 12:00:00,19.2,73.9,15.8,75.4,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 13:00:00,17.9,73.3,16.1,75.2,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 14:00:00,21.2,66.6,24.5,73.4,420.0,0,0,0.0,26.0,1,0,0.261
2024-03-02 15:00:00,21.7,63.7,25.1,71.6,420.0,0,0,0.0,26.0,1,0,0.349
2024-03-02 16:00:00,18.6,65.4,24.4,71.0,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 17:00:00,18.5,64.9,23.8,70.4,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 18:00:00,20.4,68.6,24.7,68.9,420.0,0,0,0.0,26.0,1,0,0.287
2024-03-02 19:00:00,18.0,69.3,24.0,68.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 20:00:00,13.6,73.7,23.0,69.4,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 21:00:00,12.1,74.8,21.9,69.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 22:00:00,11.7,83.0,20.8,71.2,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-02 23:00:00,13.9,79.3,20.1,72.0,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 00:00:00,13.4,78.1,19.4,72.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 01:00:00,11.5,82.5,18.6,73.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 02:00:00,10.6,86.5,17.8,74.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 03:00:00,11.1,83.9,17.1,75.8,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 04:00:00,7.7,79.8,16.2,76.2,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 05:00:00,10.5,82.2,15.6,76.8,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 06:00:00,9.8,87.9,15.0,77.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 07:00:00,14.8,80.8,15.0,78.2,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 08:00:00,13.8,76.4,14.9,78.0,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 09:00:00,13.6,75.2,14.7,77.7,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 10:00:00,16.7,69.2,14.9,76.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 11:00:00,18.0,70.5,15.3,76.3,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 12:00:00,15.7,66.8,15.3,75.3,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 13:00:00,18.7,73.7,15.6,75.1,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 14:00:00,20.7,63.3,24.5,73.3,420.0,0,0,0.0,26.0,1,0,0.296
2024-03-03 15:00:00,20.7,62.4,25.1,71.5,420.0,0,0,0.0,26.0,1,0,0.273
2024-03-03 16:00:00,21.5,65.9,25.5,69.8,420.0,0,0,0.0,26.0,1,0,0.323
2024-03-03 17:00:00,19.2,72.0,24.8,70.0,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 18:00:00,16.6,65.2,24.0,69.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 19:00:00,16.6,74.1,23.2,70.0,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 20:00:00,14.0,64.4,22.3,69.4,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 21:00:00,14.3,76.7,21.5,70.2,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 22:00:00,15.5,75.7,20.9,70.7,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-03 23:00:00,11.9,82.5,20.0,71.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 00:00:00,8.7,79.5,18.8,72.7,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 01:00:00,11.0,83.3,18.0,73.7,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 02:00:00,9.4,82.8,17.2,74.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 03:00:00,6.3,81.0,16.1,75.3,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 04:00:00,10.9,79.8,15.5,75.7,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 05:00:00,10.8,83.3,15.1,76.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 06:00:00,11.0,81.2,14.6,76.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 07:00:00,11.1,78.4,14.3,77.1,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 08:00:00,14.6,77.5,14.3,77.1,5000.0,48,1,0.8,26.0,0,0,0.0
2024-03-04 09:00:00,14.1,75.7,14.3,77.0,5000.0,48,1,0.8,26.0,0,0,0.0
2024-03-04 10:00:00,17.4,66.8,14.7,76.0,5000.0,51,1,0.85,26.0,0,0,0.0
2024-03-04 11:00:00,19.2,70.0,15.2,75.4,5000.0,51,1,0.85,26.0,0,0,0.0
2024-03-04 12:00:00,19.2,72.9,15.6,75.1,2710.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 13:00:00,17.3,65.9,15.8,74.2,1565.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 14:00:00,19.4,64.9,16.2,73.3,3992.0,27,1,0.45,26.0,0,0,0.0
2024-03-04 15:00:00,22.6,64.4,24.5,71.5,2706.0,27,1,0.45,26.0,1,0,0.281
2024-03-04 16:00:00,19.0,67.9,24.0,71.1,4007.0,22,1,0.367,26.0,0,0,0.0
2024-03-04 17:00:00,17.5,66.9,23.3,70.7,4658.0,22,1,0.367,26.0,0,0,0.0
2024-03-04 18:00:00,19.0,68.3,22.9,70.5,2539.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 19:00:00,17.4,69.4,22.3,70.4,1480.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 20:00:00,14.0,73.9,21.5,70.7,950.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 21:00:00,17.6,75.1,21.1,71.2,685.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 22:00:00,14.0,79.1,20.4,72.0,552.0,0,0,0.0,26.0,0,0,0.0
2024-03-04 23:00:00,10.6,84.1,19.4,73.2,486.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 00:00:00,11.8,85.6,18.6,74.4,453.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 01:00:00,9.6,87.4,17.7,75.7,437.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 02:00:00,11.3,84.4,17.0,76.6,428.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 03:00:00,10.4,82.3,16.4,77.2,424.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 04:00:00,12.0,83.1,15.9,77.7,422.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 05:00:00,7.7,78.6,15.1,77.8,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 06:00:00,11.2,81.6,14.7,78.2,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 07:00:00,12.4,82.7,14.5,78.7,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 08:00:00,10.8,77.5,14.1,78.5,5000.0,48,1,0.8,26.0,0,0,0.0
2024-03-05 09:00:00,12.3,77.3,14.0,78.4,5000.0,48,1,0.8,26.0,0,0,0.0
2024-03-05 10:00:00,16.2,74.2,14.2,78.0,5000.0,51,1,0.85,26.0,0,0,0.0
2024-03-05 11:00:00,16.2,74.8,14.5,77.7,5000.0,51,1,0.85,26.0,0,0,0.0
2024-03-05 12:00:00,20.1,71.1,24.5,76.0,420.0,0,0,0.0,26.0,1,0,0.288
2024-03-05 13:00:00,19.1,69.8,24.0,75.4,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 14:00:00,18.8,69.8,23.5,74.8,5000.0,60,1,1.0,26.0,0,0,0.0
2024-03-05 15:00:00,22.5,70.2,24.5,73.2,5000.0,60,1,1.0,26.0,1,0,0.307
2024-03-05 16:00:00,18.7,68.4,23.9,72.7,5000.0,54,1,0.9,26.0,0,0,0.0
2024-03-05 17:00:00,17.4,69.8,23.3,72.4,5000.0,54,1,0.9,26.0,0,0,0.0
2024-03-05 18:00:00,19.2,63.7,22.9,71.5,2710.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 19:00:00,15.8,70.2,22.2,71.4,1565.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 20:00:00,15.8,69.3,21.5,71.2,992.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 21:00:00,15.6,75.8,20.9,71.6,706.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 22:00:00,13.4,74.8,20.2,72.0,563.0,0,0,0.0,26.0,0,0,0.0
2024-03-05 23:00:00,14.1,84.0,19.5,73.2,492.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 00:00:00,10.7,78.8,18.7,73.7,456.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 01:00:00,11.4,80.9,17.9,74.4,438.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 02:00:00,10.0,84.9,17.1,75.5,429.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 03:00:00,7.1,87.0,16.1,76.6,424.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 04:00:00,10.3,81.5,15.5,77.1,422.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 05:00:00,10.5,81.8,15.0,77.6,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 06:00:00,8.9,85.1,14.4,78.3,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 07:00:00,12.6,80.3,14.2,78.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 08:00:00,15.1,74.0,14.3,78.1,4976.0,41,1,0.683,26.0,0,0,0.0
2024-03-06 09:00:00,15.7,74.2,14.5,77.7,5000.0,41,1,0.683,26.0,0,0,0.0
2024-03-06 10:00:00,17.6,66.5,14.8,76.6,5000.0,48,1,0.8,26.0,0,0,0.0
2024-03-06 11:00:00,17.4,69.2,15.1,75.8,5000.0,48,1,0.8,26.0,0,0,0.0
2024-03-06 12:00:00,19.2,70.8,15.5,75.3,2710.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 13:00:00,18.3,65.9,15.8,74.4,1565.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 14:00:00,19.7,64.6,16.2,73.4,4326.0,30,1,0.5,26.0,0,0,0.0
2024-03-06 15:00:00,21.3,65.9,24.5,71.7,2972.0,30,1,0.5,26.0,1,0,0.274
2024-03-06 16:00:00,15.5,66.1,23.6,71.1,5000.0,57,1,0.95,26.0,0,0,0.0
2024-03-06 17:00:00,17.8,63.2,23.1,70.3,5000.0,57,1,0.95,26.0,0,0,0.0
2024-03-06 18:00:00,16.7,69.7,22.4,70.3,2710.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 19:00:00,19.5,71.9,22.1,70.4,1565.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 20:00:00,15.4,74.3,21.4,70.8,992.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 21:00:00,14.3,72.9,20.7,71.0,706.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 22:00:00,12.0,71.8,19.8,71.1,563.0,0,0,0.0,26.0,0,0,0.0
2024-03-06 23:00:00,11.9,79.5,19.0,71.9,492.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 00:00:00,11.3,79.4,18.2,72.7,456.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 01:00:00,9.3,83.8,17.3,73.8,438.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 02:00:00,8.2,85.1,16.4,74.9,429.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 03:00:00,8.5,80.7,15.6,75.5,424.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 04:00:00,8.0,81.2,14.8,76.1,422.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 05:00:00,12.1,83.5,14.6,76.8,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 06:00:00,12.9,82.2,14.4,77.4,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 07:00:00,10.8,78.0,14.0,77.4,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 08:00:00,12.5,81.1,13.9,77.8,5000.0,50,1,0.833,26.0,0,0,0.0
2024-03-07 09:00:00,13.2,77.7,13.9,77.8,5000.0,50,1,0.833,26.0,0,0,0.0
2024-03-07 10:00:00,17.6,78.4,14.3,77.8,5000.0,53,1,0.883,26.0,0,0,0.0
2024-03-07 11:00:00,16.9,73.1,14.6,77.4,5000.0,53,1,0.883,26.0,0,0,0.0
2024-03-07 12:00:00,22.0,67.5,24.5,75.6,420.0,0,0,0.0,26.0,1,0,0.296
2024-03-07 13:00:00,17.0,62.4,23.7,74.3,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 14:00:00,20.9,61.6,24.7,72.4,5000.0,43,1,0.717,26.0,1,0,0.334
2024-03-07 15:00:00,19.4,68.3,24.2,72.0,5000.0,43,1,0.717,26.0,0,0,0.0
2024-03-07 16:00:00,20.1,68.5,24.9,70.4,4504.0,45,1,0.75,26.0,1,0,0.31
2024-03-07 17:00:00,19.7,71.9,24.4,70.5,5000.0,45,1,0.75,26.0,0,0,0.0
2024-03-07 18:00:00,17.1,67.3,23.7,70.2,2710.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 19:00:00,16.3,73.5,22.9,70.5,1565.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 20:00:00,17.6,74.3,22.4,70.9,992.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 21:00:00,16.8,71.5,21.8,71.0,706.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 22:00:00,16.2,81.6,21.2,72.0,563.0,0,0,0.0,26.0,0,0,0.0
2024-03-07 23:00:00,13.6,84.3,20.5,73.3,492.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 00:00:00,9.0,79.1,19.3,73.8,456.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 01:00:00,9.6,84.1,18.3,74.9,438.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 02:00:00,8.6,85.0,17.3,75.9,429.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 03:00:00,12.1,85.1,16.8,76.8,424.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 04:00:00,10.6,79.8,16.2,77.1,422.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 05:00:00,9.4,85.7,15.5,78.0,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 06:00:00,12.6,80.5,15.2,78.2,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 07:00:00,11.9,72.9,14.9,77.7,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 08:00:00,12.1,82.8,14.6,78.2,3976.0,32,1,0.533,26.0,0,0,0.0
2024-03-08 09:00:00,13.1,75.6,14.5,77.9,5000.0,32,1,0.533,26.0,0,0,0.0
2024-03-08 10:00:00,17.8,69.2,14.8,77.1,5000.0,41,1,0.683,26.0,0,0,0.0
2024-03-08 11:00:00,17.8,73.8,15.2,76.7,5000.0,41,1,0.683,26.0,0,0,0.0
2024-03-08 12:00:00,18.6,77.9,15.5,76.9,2710.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 13:00:00,16.8,71.2,15.6,76.3,1565.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 14:00:00,19.6,69.6,16.1,75.6,5000.0,57,1,0.95,26.0,0,0,0.0
2024-03-08 15:00:00,20.7,64.8,24.5,73.8,5000.0,57,1,0.95,26.0,1,0,0.303
2024-03-08 16:00:00,20.2,61.7,25.1,71.9,4060.0,41,1,0.683,26.0,1,0,0.305
2024-03-08 17:00:00,20.2,69.0,25.5,70.3,4248.0,41,1,0.683,26.0,1,0,0.291
2024-03-08 18:00:00,19.5,72.5,24.9,70.6,2334.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 19:00:00,18.1,71.4,24.2,70.6,1377.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 20:00:00,15.0,70.8,23.3,70.7,898.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 21:00:00,16.8,79.3,22.6,71.5,659.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 22:00:00,13.3,77.2,21.7,72.1,540.0,0,0,0.0,26.0,0,0,0.0
2024-03-08 23:00:00,11.1,82.5,20.6,73.1,480.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 00:00:00,12.5,86.5,19.8,74.5,450.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 01:00:00,9.4,80.8,18.7,75.1,435.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 02:00:00,10.5,84.7,17.9,76.1,427.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 03:00:00,9.7,80.4,17.0,76.5,424.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 04:00:00,11.5,84.9,16.5,77.3,422.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 05:00:00,9.3,86.0,15.8,78.2,421.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 06:00:00,13.2,81.1,15.5,78.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 07:00:00,12.6,80.7,15.2,78.7,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 08:00:00,12.4,77.2,14.9,78.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 09:00:00,11.8,77.6,14.6,78.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 10:00:00,14.0,77.4,14.5,78.4,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 11:00:00,17.0,70.4,14.8,77.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 12:00:00,17.6,68.5,15.1,76.7,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 13:00:00,21.5,60.6,24.5,74.7,420.0,0,0,0.0,26.0,1,0,0.348
2024-03-09 14:00:00,21.7,68.3,25.1,73.0,420.0,0,0,0.0,26.0,1,0,0.281
2024-03-09 15:00:00,18.2,63.8,24.4,72.1,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 16:00:00,22.3,64.4,25.0,70.3,420.0,0,0,0.0,26.0,1,0,0.305
2024-03-09 17:00:00,17.6,71.5,24.3,70.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 18:00:00,19.0,66.5,23.7,70.1,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 19:00:00,17.8,67.9,23.1,69.8,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 20:00:00,17.9,76.1,22.6,70.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 21:00:00,15.8,76.1,21.9,71.0,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 22:00:00,16.3,77.1,21.4,71.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-09 23:00:00,10.7,80.3,20.3,72.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 00:00:00,14.6,77.6,19.7,73.0,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 01:00:00,10.1,83.2,18.7,74.0,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 02:00:00,10.1,79.8,17.8,74.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 03:00:00,11.7,90.0,17.2,76.1,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 04:00:00,10.5,80.0,16.5,76.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 05:00:00,8.3,82.7,15.7,77.1,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 06:00:00,13.1,82.1,15.4,77.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 07:00:00,12.5,77.2,15.1,77.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 08:00:00,12.1,79.6,14.8,77.8,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 09:00:00,16.4,70.4,15.0,77.1,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 10:00:00,18.7,74.7,15.4,76.8,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 11:00:00,19.6,67.0,15.8,75.8,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 12:00:00,16.5,68.9,15.9,75.1,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 13:00:00,20.1,73.5,24.5,73.6,420.0,0,0,0.0,26.0,1,0,0.303
2024-03-10 14:00:00,20.9,66.5,25.1,71.9,420.0,0,0,0.0,26.0,1,0,0.324
2024-03-10 15:00:00,18.5,70.7,24.4,71.8,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 16:00:00,18.4,72.2,23.8,71.8,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 17:00:00,18.9,72.8,23.3,71.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 18:00:00,19.6,68.9,22.9,71.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 19:00:00,16.7,70.0,22.3,71.4,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 20:00:00,16.9,73.2,21.8,71.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 21:00:00,14.1,74.5,21.0,71.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 22:00:00,13.8,70.7,20.3,71.8,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-10 23:00:00,13.2,76.1,19.5,72.2,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 00:00:00,9.7,75.6,18.5,72.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 01:00:00,8.0,77.9,17.5,73.1,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 02:00:00,9.1,88.6,16.6,74.6,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 03:00:00,9.2,83.5,15.9,75.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 04:00:00,10.8,83.1,15.4,76.3,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 05:00:00,10.6,78.3,14.9,76.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 06:00:00,13.6,86.1,14.7,77.4,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 07:00:00,10.0,75.9,14.3,77.3,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 08:00:00,13.3,74.2,14.2,77.0,5000.0,58,1,0.967,26.0,0,0,0.0
2024-03-11 09:00:00,15.8,72.8,14.4,76.6,5000.0,58,1,0.967,26.0,0,0,0.0
2024-03-11 10:00:00,19.5,76.5,14.9,76.6,5000.0,46,1,0.767,26.0,0,0,0.0
2024-03-11 11:00:00,17.8,74.1,15.3,76.3,5000.0,46,1,0.767,26.0,0,0,0.0
2024-03-11 12:00:00,20.2,67.7,24.5,74.6,420.0,0,0,0.0,26.0,1,0,0.326
2024-03-11 13:00:00,18.1,68.3,23.9,73.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 14:00:00,21.1,67.7,24.7,72.2,5000.0,42,1,0.7,26.0,1,0,0.299
2024-03-11 15:00:00,17.6,64.6,24.0,71.5,5000.0,42,1,0.7,26.0,0,0,0.0
2024-03-11 16:00:00,19.7,67.0,23.6,71.0,5000.0,33,1,0.55,26.0,0,0,0.0
2024-03-11 17:00:00,22.3,63.9,24.6,69.3,3171.0,33,1,0.55,26.0,1,0,0.307
2024-03-11 18:00:00,19.3,73.8,24.0,69.8,1795.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 19:00:00,20.9,69.8,24.8,68.3,420.0,0,0,0.0,26.0,1,0,0.308
2024-03-11 20:00:00,17.0,74.6,24.0,68.9,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 21:00:00,15.3,74.7,23.1,69.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 22:00:00,14.4,69.5,22.3,69.5,420.0,0,0,0.0,26.0,0,0,0.0
2024-03-11 23:00:00,13.5,79.4,21.4,70.5,420.0,0,0,0.0,26.0,0,0,0.0
